rené fonck,勒内·丰克,lè nèi · fēng kè
paul durin,保罗·迪兰,bǎo luó · dí lán
rené boulanger,勒内·布朗热,lè nèi · bù lǎng rè
györgy kurtág,库塔格·捷尔吉,kù tǎ gé · jié ěr jí
didier drogba,迪迪埃·德罗巴,dí dí āi · dé luó bā
jacques cassini,雅克·卡西尼,yǎ kè · kǎ xī ní
henri charrière,亨利·查理叶,hēng lì · chá lǐ yè
austen henry layard,奥斯丁·亨利·莱亚德,ào sī dīng · hēng lì · lái yà dé
émile combes,埃米尔·孔布,āi mǐ ěr · kǒng bù
rené char,勒内·夏尔,lè nèi · xià ěr
hector malot,贺克多·马洛,hè kè duō · mǎ luò
robert nivelle,罗贝尔·尼维尔,luó bèi ěr · ní wéi ěr
albert schweitzer,阿尔伯特·史怀哲,ā ěr bǎi tè · shǐ huái zhé
lucien bonaparte,吕西安·波拿巴,lǚ xī ān · bō ná bā
jérôme bonaparte,热罗姆·波拿巴,rè luó mǔ · bō ná bā
gérard philipe,杰拉·菲利浦,jié lā · fēi lì pǔ
frédéric joliotcurie,弗雷德里克·约里奥居里,fú léi dé lǐ kè · yuē lǐ ào jū lǐ
élisa bonaparte,埃莉萨·波拿巴,āi lì sà · bō ná bā
pierre de ronsard,皮埃尔·德·龙萨,pí āi ěr · dé · lóng sà
ulrich ramé,乌尔里希·拉姆,wū ěr lǐ xī · lā mǔ
macha méril,玛莎·梅里尔,mǎ shā · méi lǐ ěr
émile gallé,埃米尔·加莱,āi mǐ ěr · jiā lái
paul signac,保罗·西涅克,bǎo luó · xī niè kè
isabelle de france,伊莎贝拉·德·法兰西,yī shā bèi lā · dé · fǎ lán xī
mariejosé pérec,玛丽若泽·佩雷克,mǎ lì ruò zé · pèi léi kè
olivier messiaen,奥利维埃·梅西安,ào lì wéi āi · méi xī ān
georges bernanos,乔治·贝尔纳诺斯,qiáo zhì · bèi ěr nà nuò sī
nina berberova,尼娜·别尔别罗娃,ní nà · bié ěr bié luó wá
julien faubert,祖利安·法拔,zǔ lì ān · fǎ bá
charlotte gainsbourg,夏洛特·甘斯布,xià luò tè · gān sī bù
lucien laurent,吕西安·洛朗,lǚ xī ān · luò lǎng
peter brook,彼得·布鲁克,bǐ dé · bù lǔ kè
martine aubry,玛蒂娜·奥布里,mǎ dì nà · ào bù lǐ
yeardley smith,亚德利·史密斯,yà dé lì · shǐ mì sī
jacques dupont,雅克·杜邦,yǎ kè · dù bāng
aravane rezaï,阿拉瓦内·雷扎伊,ā lā wǎ nèi · léi zhā yī
gabriel tarde,加布里埃尔·塔尔德,jiā bù lǐ āi ěr · tǎ ěr dé
nicolas de catinat,尼古拉·德·卡蒂纳,ní gǔ lā · dé · kǎ dì nà
françoisrené de chateaubriand,弗朗索瓦勒内·德·夏多布里昂,fú lǎng suǒ wǎ lè nèi · dé · xià duō bù lǐ áng
joséphine baker,约瑟芬·贝克,yuē sè fēn · bèi kè
alizé cornet,阿莉泽·科尔内,ā lì zé · kē ěr nèi
françoise mbango etone,弗朗索瓦丝·姆班戈·埃托内,fú lǎng suǒ wǎ sī · mǔ bān gē · āi tuō nèi
claude de france,克洛德·德·法兰西,kè luò dé · dé · fǎ lán xī
louisferdinand céline,路易费迪南·塞利纳,lù yì fèi dí nán · sāi lì nà
georges feydeau,乔治·费多,qiáo zhì · fèi duō
paul painlevé,保罗·潘勒韦,bǎo luó · pān lè wéi
laurent lafforgue,洛朗·拉福格,luò lǎng · lā fú gé
joachim murat,若阿尚·缪拉,ruò ā shàng · miù lā
jean renoir,让·雷诺阿,ràng · léi nuò ā
pierre laval,皮埃尔·赖伐尔,pí āi ěr · lài fá ěr
eugène sue,欧仁·苏,ōu rén · sū
maurice blanchot,莫里斯·布朗肖,mò lǐ sī · bù lǎng xiào
jacek bąk,雅塞克·巴克,yǎ sāi kè · bā kè
joseph bertrand,约瑟·伯特兰,yuē sè · bǎi tè lán
alphonse daudet,阿尔封斯·都德,ā ěr fēng sī · dōu dé
jean casimirperier,让·卡西米尔佩里埃,ràng · kǎ xī mǐ ěr pèi lǐ āi
françois couperin,弗朗索瓦·库普兰,fú lǎng suǒ wǎ · kù pǔ lán
diane de poitiers,迪亚娜·德·普瓦捷,dí yà nà · dé · pǔ wǎ jié
georgeslouis leclerc de buffon,乔治路易·勒克莱尔·德·布丰,qiáo zhì lù yì · lè kè lái ěr · dé · bù fēng
andré malraux,安德烈·马尔罗,ān dé liè · mǎ ěr luó
alain moineau,阿兰·穆瓦诺,ā lán · mù wǎ nuò
marion clignet,玛丽昂·克利涅,mǎ lì áng · kè lì niè
césar franck,塞萨尔·弗兰克,sāi sà ěr · fú lán kè
ambroise paré,安布鲁瓦兹·帕雷,ān bù lǔ wǎ zī · pà léi
pierre schaeffer,皮埃尔·舍费尔,pí āi ěr · shè fèi ěr
pascal lamy,帕斯卡尔·拉米,pà sī kǎ ěr · lā mǐ
georges boulanger,乔治·布朗热,qiáo zhì · bù lǎng rè
anouk aimée,阿努克·艾梅,ā nǔ kè · ài méi
paul éluard,保尔·艾吕雅,bǎo ěr · ài lǚ yǎ
jean buridan,让·布里丹,ràng · bù lǐ dān
carlos gardel,卡洛斯·葛戴尔,kǎ luò sī · gě dài ěr
pascal chimbonda,帕斯卡尔·希姆邦达,pà sī kǎ ěr · xī mǔ bāng dá
paul masson,保罗·马松,bǎo luó · mǎ sōng
paul mauriat,保罗·莫里哀,bǎo luó · mò lǐ āi
éric rohmer,伊力·卢马,yī lì · lú mǎ
georges méliès,乔治·梅里爱,qiáo zhì · méi lǐ ài
íngrid betancourt,英格丽德·贝当古,yīng gé lì dé · bèi dāng gǔ
vanessa paradis,凡妮莎·帕拉迪丝,fán nī shā · pà lā dí sī
marie de guise,玛丽·德·吉斯,mǎ lì · dé · jí sī
hortense de beauharnais,奥坦丝·德·博阿尔内,ào tǎn sī · dé · bó ā ěr nèi
nathalie dechy,纳塔莉·德希,nà tǎ lì · dé xī
robert capa,罗伯特·卡帕,luó bǎi tè · kǎ pà
agnès varda,阿涅斯·瓦尔达,ā niè sī · wǎ ěr dá
louis vuitton,路易·威登,lù yì · wēi dēng
philibert tsiranana,菲利贝尔·齐拉纳纳,fēi lì bèi ěr · qí lā nà nà
marcel dupré,马塞尔·迪普雷,mǎ sāi ěr · dí pǔ léi
marcellin marbot,马塞兰·马尔博,mǎ sāi lán · mǎ ěr bó
danielle rousseau,达妮艾尔·卢梭,dá nī ài ěr · lú suō
roman polanski,罗曼·波兰斯基,luó màn · bō lán sī jī
adolphe marbot,阿道夫·马尔博,ā dào fū · mǎ ěr bó
jacques tati,贾克·大地,jiǎ kè · dà dì
florent serra,弗洛朗·塞拉,fú luò lǎng · sāi lā
didier ratsiraka,迪迪埃·拉齐拉卡,dí dí āi · lā qí lā kǎ
leslie caron,莱斯莉·卡伦,lái sī lì · kǎ lún
ève curie,艾芙·居里,ài fú · jū lǐ
jean dausset,让·多塞,ràng · duō sāi
caroline bonaparte,卡罗琳·波拿巴,kǎ luó lín · bō ná bā
pauline bonaparte,波利娜·波拿巴,bō lì nà · bō ná bā
tony estanguet,托尼·埃斯唐盖,tuō ní · āi sī táng gài
jeanbaptiste debret,让巴蒂斯特·德布雷,ràng bā dì sī tè · dé bù léi
jeanpierre doumerc,让皮埃尔·杜梅克,ràng pí āi ěr · dù méi kè
moïse kisling,莫伊斯·基斯林,mò yī sī · jī sī lín
charles de foucauld,夏尔·德·富高,xià ěr · dé · fù gāo
jules breton,朱尔·布勒东,zhū ěr · bù lè dōng
paul lafargue,保尔·拉法格,bǎo ěr · lā fǎ gé
iannis xenakis,伊阿尼斯·泽纳基斯,yī ā ní sī · zé nà jī sī
marcel carné,马塞尔·卡尔内,mǎ sāi ěr · kǎ ěr nèi
isabelle caro,伊莎贝尔·卡洛,yī shā bèi ěr · kǎ luò
lili boulanger,莉莉·布朗热,lì lì · bù lǎng rè
jeanluc godard,尚卢·高达,shàng lú · gāo dá
bertrand clauzel,贝特朗·克洛泽尔,bèi tè lǎng · kè luò zé ěr
françois truffaut,法兰索瓦·杜鲁福,fǎ lán suǒ wǎ · dù lǔ fú
micheline bernardini,米歇莲·贝尔纳迪尼,mǐ xiē lián · bèi ěr nà dí ní
georges charpak,乔治·夏帕克,qiáo zhì · xià pà kè
pierre louis dulong,皮埃尔·路易·杜隆,pí āi ěr · lù yì · dù lóng
jeanclaude trichet,让克洛德·特里谢,ràng kè luò dé · tè lǐ xiè
constantin brâncuși,康斯坦丁·布朗库西,kāng sī tǎn dīng · bù lǎng kù xī
emmanuel levinas,伊曼纽尔·列维纳斯,yī màn niǔ ěr · liè wéi nà sī
valérie trierweiler,瓦莱丽·特里尔韦勒,wǎ lái lì · tè lǐ ěr wéi lè
irène jacob,伊莲·雅各,yī lián · yǎ gè
louis de bonald,路易·德·博纳尔德,lù yì · dé · bó nà ěr dé
damien plessis,戴文·柏西斯,dài wén · bǎi xī sī
sylvain distin,西尔万·迪斯坦,xī ěr wàn · dí sī tǎn
henrigeorges clouzot,亨利乔治·克鲁佐,hēng lì qiáo zhì · kè lǔ zuǒ
rené clair,雷内·克莱尔,léi nèi · kè lái ěr
andreï kontchalovski,安德烈·康查洛夫斯基,ān dé liè · kāng chá luò fū sī jī
louis joseph gaylussac,约瑟夫·路易·盖吕萨克,yuē sè fū · lù yì · gài lǚ sà kè
adriana karembeu,阿德里安娜·卡朗伯,ā dé lǐ ān nà · kǎ lǎng bǎi
louis renault,路易·雷诺,lù yì · léi nuò
hector guimard,艾克特·吉玛,ài kè tè · jí mǎ
andré jolivet,安德烈·若利韦,ān dé liè · ruò lì wéi
rafik djebbour,拉菲克·积波亚,lā fēi kè · jī bō yà
rené just haüy,勒内·朱斯特·阿维,lè nèi · zhū sī tè · ā wéi
albert fert,阿尔贝·费尔,ā ěr bèi · fèi ěr
édith cresson,埃迪特·克勒松,āi dí tè · kè lè sōng
louiseélisabeth de france,路易丝伊丽莎白·德·法兰西,lù yì sī yī lì shā bái · dé · fǎ lán xī
jules bianchi,儒勒·比安奇,rú lè · bǐ ān qí
louis françois de boufflers,路易·弗朗索瓦·德·布夫莱,lù yì · fú lǎng suǒ wǎ · dé · bù fū lái
marguerite duras,玛格丽特·杜拉斯,mǎ gé lì tè · dù lā sī
philippe starck,菲利普·斯塔克,fēi lì pǔ · sī tǎ kè
louis malle,路易·马卢,lù yì · mǎ lú
robert bresson,罗伯特·布列松,luó bǎi tè · bù liè sōng
claude chabrol,克劳德·夏布洛,kè láo dé · xià bù luò
jacques becker,雅克·贝克,yǎ kè · bèi kè
aristide maillol,阿里斯蒂德·马约尔,ā lǐ sī dì dé · mǎ yuē ěr
jean vigo,让·维果,ràng · wéi guǒ
max ophüls,马克思·欧弗斯,mǎ kè sī · ōu fú sī
bernadette soubirous,伯尔纳德·苏比鲁,bǎi ěr nà dé · sū bǐ lǔ
charles de freycinet,夏尔·德·弗雷西内,xià ěr · dé · fú léi xī nèi
nicolas mahut,尼古拉·马俞,ní gǔ lā · mǎ yú
marcel aymé,马塞尔·埃梅,mǎ sāi ěr · āi méi
ginette neveu,吉娜特·内弗,jí nà tè · nèi fú
marc allégret,马克·阿莱格雷,mǎ kè · ā lái gé léi
gabriel marcel,加布里埃尔·马塞尔,jiā bù lǐ āi ěr · mǎ sāi ěr
cédric seguin,塞德里克·塞甘,sāi dé lǐ kè · sāi gān
jean arp,让·阿尔普,ràng · ā ěr pǔ
yves klein,伊夫·克莱因,yī fū · kè lái yīn
odilon redon,奥迪隆·雷东,ào dí lóng · léi dōng
georges braque,乔治·布拉克,qiáo zhì · bù lā kè
paul celan,保罗·策兰,bǎo luó · cè lán
lucien petitbreton,吕西安·小布列塔尼,lǚ xī ān · xiǎo bù liè tǎ ní
michel chasles,米歇尔·沙勒,mǐ xiē ěr · shā lè
henri giraud,亨利·吉罗,hēng lì · jí luó
françoise hardy,冯丝华·哈蒂,féng sī huá · hā dì
edme mariotte,埃德姆·马略特,āi dé mǔ · mǎ lüè tè
pierre savorgnan de brazza,皮埃尔·萨沃尼昂·德·布拉柴,pí āi ěr · sà wò ní áng · dé · bù lā chái
nathalie tauziat,纳塔莉·托齐亚,nà tǎ lì · tuō qí yà
mathilde johansson,玛蒂尔德·约翰森,mǎ dì ěr dé · yuē hàn sēn
jacques monod,贾克·莫诺,jiǎ kè · mò nuò
suzanne lenglen,苏珊·朗格伦,sū shān · lǎng gé lún
marcel perrot,马塞尔·佩罗,mǎ sāi ěr · pèi luó
basil zaharoff,巴希尔·扎哈罗夫,bā xī ěr · zhā hā luó fū
jeanalain boumsong,让阿兰·布姆松,ràng ā lán · bù mǔ sōng
franz joseph gall,弗朗兹·约瑟夫·加尔,fú lǎng zī · yuē sè fū · jiā ěr
eugène de beauharnais,欧仁·德·博阿尔内,ōu rén · dé · bó ā ěr nèi
léon jouhaux,莱昂·儒奥,lái áng · rú ào
marie leszczynska,玛丽·莱什琴斯卡,mǎ lì · lái shén qín sī kǎ
françois arago,弗朗索瓦·阿拉戈,fú lǎng suǒ wǎ · ā lā gē
gaston dron,加斯东·德龙,jiā sī dōng · dé lóng
elliott erwitt,埃利奥特·厄威特,āi lì ào tè · è wēi tè
alain boublil,阿兰·鲍伯利,ā lán · bào bǎi lì
sylvia bongo ondimba,希维娅·邦戈·翁丁巴,xī wéi yà · bāng gē · wēng dīng bā
rené faye,勒内·费伊,lè nèi · fèi yī
émile borel,埃米尔·博雷尔,āi mǐ ěr · bó léi ěr
josephantoine poniatowski,约瑟夫·波尼亚托夫斯基,yuē sè fū · bō ní yà tuō fū sī jī
chiara mastroianni,齐雅拉·马斯楚安尼,qí yǎ lā · mǎ sī chǔ ān ní
tchéky karyo,杰奇·卡尤,jié qí · kǎ yóu
simon vouet,西蒙·武埃,xī méng · wǔ āi
anna karina,安娜·卡里娜,ān nà · kǎ lǐ nà
agnès sorel,阿涅丝·索雷尔,ā niè sī · suǒ léi ěr
luigi lucheni,路易吉·卢切尼,lù yì jí · lú qiè ní
jeandominique bauby,让多米尼克·鲍比,ràng duō mǐ ní kè · bào bǐ
abderrahmane farès,阿布德拉赫曼·法雷斯,ā bù dé lā hè màn · fǎ léi sī
edgar morin,埃德加·莫林,āi dé jiā · mò lín
nathalie gontcharova,纳塔莉亚·冈察洛娃,nà tǎ lì yà · gāng chá luò wá
françois furet,弗朗索瓦·傅勒,fú lǎng suǒ wǎ · fù lè
émile mâle,埃米尔·马勒,āi mǐ ěr · mǎ lè
andré maginot,安德烈·马奇诺,ān dé liè · mǎ qí nuò
guillaume brune,纪尧姆·布律纳,jì yáo mǔ · bù lǜ nà
jeanantoine houdon,让安托万·乌东,ràng ān tuō wàn · wū dōng
joseph paulboncour,约瑟夫·保罗邦库尔,yuē sè fū · bǎo luó bāng kù ěr
émile grumiaux,埃米尔·格吕米奥,āi mǐ ěr · gé lǚ mǐ ào
samy naceri,沙米·纳西利,shā mǐ · nà xī lì
léon flameng,莱昂·弗拉芒,lái áng · fú lā máng
boris diaw,伯利斯·迪奥,bǎi lì sī · dí ào
safet sušić,萨费特·苏西奇,sà fèi tè · sū xī qí
abel goumba,阿贝尔·贡巴,ā bèi ěr · gòng bā
jeannie longo,珍妮·隆戈,zhēn nī · lóng gē
marguerite long,玛格丽特·朗,mǎ gé lì tè · lǎng
sandrine bonnaire,桑德琳·波奈儿,sāng dé lín · bō nài ér
sonia delaunay,索尼娅·德劳内,suǒ ní yà · dé láo nèi
émile mercier,埃米尔·梅西耶,āi mǐ ěr · méi xī yē
andré martinet,马蒂内·安德烈,mǎ dì nèi · ān dé liè
jean ferrat,让·费拉,ràng · fèi lā
jacques delors,雅克·德洛尔,yǎ kè · dé luò ěr
georges bizet,乔治·比才,qiáo zhì · bǐ cái
léa seydoux,蕾雅·瑟杜,lěi yǎ · sè dù
victor vasarely,维克多·瓦沙雷,wéi kè duō · wǎ shā léi
anne de foix,安妮·德·富瓦,ān nī · dé · fù wǎ
léopold sédar senghor,利奥波德·塞达尔·桑戈尔,lì ào bō dé · sāi dá ěr · sāng gē ěr
jeanjacques annaud,让雅克·阿诺,ràng yǎ kè · ā nuò
robert doisneau,罗伯特·杜瓦诺,luó bǎi tè · dù wǎ nuò
edgard varèse,埃德加·瓦雷兹,āi dé jiā · wǎ léi zī
andry rajoelina,安德里·拉乔利纳,ān dé lǐ · lā qiáo lì nà
alfred döblin,阿尔弗雷德·德布林,ā ěr fú léi dé · dé bù lín
gnassingbé eyadéma,纳辛贝·埃亚德马,nà xīn bèi · āi yà dé mǎ
julien benda,朱利安·班达,zhū lì ān · bān dá
ismaïl omar guelleh,伊斯梅尔·奥马尔·盖莱,yī sī méi ěr · ào mǎ ěr · gài lái
max ernst,马克斯·恩斯特,mǎ kè sī · ēn sī tè
rené cassin,勒内·卡森,lè nèi · kǎ sēn
clémence poésy,克蕾曼丝·波西,kè lěi màn sī · bō xī
bidzina ivanichvili,比济纳·伊万尼什维利,bǐ jì nà · yī wàn ní shén wéi lì
louis néel,路易·奈尔,lù yì · nài ěr
marie laurencin,玛丽·罗兰珊,mǎ lì · luó lán shān
georges rouault,乔治·鲁奥,qiáo zhì · lǔ ào
sébastien bassong,塞巴斯蒂安·巴松,sāi bā sī dì ān · bā sōng
madame de lamballe,玛丽·特蕾丝·路易丝,mǎ lì · tè lěi sī · lù yì sī
tatiana golovin,塔季扬娜·戈洛温,tǎ jì yáng nà · gē luò wēn
christine arron,克里斯蒂娜·阿龙,kè lǐ sī dì nà · ā lóng
louisalexandre berthier,路易亚历山大·贝尔蒂埃,lù yì yà lì shān dà · bèi ěr dì āi
gad elmaleh,盖得·艾马勒,gài dé · ài mǎ lè
alexandre koyré,亚历山大·夸黑,yà lì shān dà · kuā hēi
jérémie aliadière,杰雷米·阿利亚迭雷,jié léi mǐ · ā lì yà dié léi
lila kedrova,丽拉·柯卓娃,lì lā · kē zhuó wá
michèle alliotmarie,米谢勒·阿利奥玛丽,mǐ xiè lè · ā lì ào mǎ lì
jeanbaptiste biot,让巴蒂斯特·毕奥,ràng bā dì sī tè · bì ào
alexis bouvard,亚历克西·布瓦尔,yà lì kè xī · bù wǎ ěr
pierre d'ailly,皮埃尔·戴伊,pí āi ěr · dài yī
colette besson,科莱特·贝松,kē lái tè · bèi sōng
émile parisien,艾密尔·巴里西安,ài mì ěr · bā lǐ xī ān
émile ollivier,埃米尔·奥利维耶,āi mǐ ěr · ào lì wéi yē
émile picard,埃米尔·皮卡,āi mǐ ěr · pí kǎ
henri dutilleux,亨利·杜替耶,hēng lì · dù tì yē
andré derain,安德烈·德兰,ān dé liè · dé lán
pierre bourdieu,皮埃尔·布迪厄,pí āi ěr · bù dí è
pierre boulez,皮埃尔·布莱兹,pí āi ěr · bù lái zī
max jacob,马克斯·雅各布,mǎ kè sī · yǎ gè bù
luis federico leloir,卢伊斯·弗德里科·莱洛伊尔,lú yī sī · fú dé lǐ kē · lái luò yī ěr
charles fabry,夏尔·法布里,xià ěr · fǎ bù lǐ
émile reynaud,埃米尔·雷诺,āi mǐ ěr · léi nuò
émile senart,埃米尔·塞纳尔,āi mǐ ěr · sāi nà ěr
henri cartierbresson,亨利·卡蒂尔布雷松,hēng lì · kǎ dì ěr bù léi sōng
charles nicolle,夏尔·尼科勒,xià ěr · ní kē lè
marc bloch,马克·布洛赫,mǎ kè · bù luò hè
souphanouvong,苏发努冯,sū fā nǔ féng
milan rastislav štefánik,米兰·拉斯蒂斯拉夫·什特凡尼克,mǐ lán · lā sī dì sī lā fū · shén tè fán ní kè
benjamin nivet,本杰明·尼韦,běn jié míng · ní wéi
rené hamel,勒内·阿梅尔,lè nèi · ā méi ěr
lucien choury,吕西安·舒里,lǚ xī ān · shū lǐ
nicolas charles oudinot,尼古拉·夏尔·乌迪诺,ní gǔ lā · xià ěr · wū dí nuò
inès armand,伊涅萨·阿曼德,yī niè sà · ā màn dé
henri rousseau,亨利·卢梭,hēng lì · lú suō
emma de caunes,爱玛·迪·可力,ài mǎ · dí · kě lì
ludivine sagnier,露德温·塞尼耶,lù dé wēn · sāi ní yē
pierre mauroy,皮埃尔·莫鲁瓦,pí āi ěr · mò lǔ wǎ
bruno walter,布鲁诺·瓦尔特,bù lǔ nuò · wǎ ěr tè
suzanne valadon,苏珊·瓦拉东,sū shān · wǎ lā dōng
jacques thibaud,雅克·蒂博,yǎ kè · dì bó
adamántios koraïs,阿扎曼蒂奥斯·科莱斯,ā zhā màn dì ào sī · kē lái sī
danielle darrieux,丹妮尔·黛丽尤,dān nī ěr · dài lì yóu
christian karembeu,克里斯蒂安·卡伦布,kè lǐ sī dì ān · kǎ lún bù
émile waldteufel,埃米尔·瓦尔德退费尔,āi mǐ ěr · wǎ ěr dé tuì fèi ěr
émilie lefel,埃米莉·拉菲尔,āi mǐ lì · lā fēi ěr
jorge semprún,豪尔赫·森普伦,háo ěr hè · sēn pǔ lún
lucien febvre,吕西安·费夫尔,lǚ xī ān · fèi fū ěr
françois darlan,弗朗索瓦·达尔朗,fú lǎng suǒ wǎ · dá ěr lǎng
georges maspero,乔治·马伯乐,qiáo zhì · mǎ bǎi lè
pascal collasse,帕斯科·科拉斯,pà sī kē · kē lā sī
bruno massot,布鲁诺·马索,bù lǔ nuò · mǎ suǒ
georges perec,乔治·佩雷克,qiáo zhì · pèi léi kè
yann tiersen,扬·提尔森,yáng · tí ěr sēn
étienne capoue,埃蒂尼·卡波埃,āi dì ní · kǎ bō āi
serge aurier,沙治·奥利亚,shā zhì · ào lì yà
christine de pizan,克里斯蒂娜·德·皮桑,kè lǐ sī dì nà · dé · pí sāng
