stefan george,斯特凡·格奥尔格,sī tè fán · gé ào ěr gé
werner naumann,维尔纳·瑙曼,wéi ěr nà · nǎo màn
paul hausser,保罗·豪塞尔,bǎo luó · háo sāi ěr
eugen dalbert,欧根·达尔伯特,ōu gēn · dá ěr bǎi tè
theodor wisch,特奥多尔·威施,tè ào duō ěr · wēi shī
hansi müller,汉西·米勒,hàn xī · mǐ lè
karlheinz förster,卡尔海因茨·弗尔斯特,kǎ ěr hǎi yīn cí · fú ěr sī tè
kurt christoph von schwerin,库尔特·克里斯托夫·冯·施维林,kù ěr tè · kè lǐ sī tuō fū · féng · shī wéi lín
torsten may,托尔斯滕·迈,tuō ěr sī téng · mài
frank wörndl,弗兰克·韦恩德尔,fú lán kè · wéi ēn dé ěr
emil benecke,埃米尔·贝内克,āi mǐ ěr · bèi nèi kè
karl münchinger,卡尔·明兴格尔,kǎ ěr · míng xīng gé ěr
hans adolf krebs,汉斯·阿道夫·克雷布斯,hàn sī · ā dào fū · kè léi bù sī
paul levi,保罗·列维,bǎo luó · liè wéi
gerhard domagk,格哈德·多马克,gé hā dé · duō mǎ kè
moritz schlick,摩里兹·石里克,mó lǐ zī · shí lǐ kè
tomas behrend,托马斯·贝哈连德,tuō mǎ sī · bèi hā lián dé
erich weinert,埃里希·魏纳特,āi lǐ xī · wèi nà tè
ludwig biermann,路德维希·比尔曼,lù dé wéi xī · bǐ ěr màn
godfrey kneller,戈弗雷·内勒,gē fú léi · nèi lè
wolfgang petersen,沃尔夫冈·彼得森,wò ěr fū gāng · bǐ dé sēn
erich hartmann,埃里希·哈特曼,āi lǐ xī · hā tè màn
wilhelm list,威廉·利斯特,wēi lián · lì sī tè
joachim peiper,约阿希姆·派佩尔,yuē ā xī mǔ · pài pèi ěr
hans von salmuth,汉斯·冯·萨尔穆特,hàn sī · féng · sà ěr mù tè
constantin carathéodory,康斯坦丁·卡拉西奥多里,kāng sī tǎn dīng · kǎ lā xī ào duō lǐ
uwe beyer,乌韦·拜尔,wū wéi · bài ěr
magda goebbels,玛格达·戈培尔,mǎ gé dá · gē péi ěr
paul von lettowvorbeck,保罗·冯·莱托福尔贝克,bǎo luó · féng · lái tuō fú ěr bèi kè
sigmund rascher,西格蒙德·拉舍尔,xī gé méng dé · lā shè ěr
andreas tölzer,安德烈亚斯·特尔策,ān dé liè yà sī · tè ěr cè
james last,詹姆斯·拉斯特,zhān mǔ sī · lā sī tè
hasso von manteuffel,哈索·冯·曼陀菲尔,hā suǒ · féng · màn tuó fēi ěr
august,奥古斯特,ào gǔ sī tè
arthur nikisch,尼基施·阿图尔,ní jī shī · ā tú ěr
hans von seeckt,汉斯·冯·塞克特,hàn sī · féng · sāi kè tè
gotthard heinrici,哥特哈德·海因里希,gē tè hā dé · hǎi yīn lǐ xī
bruno frank,布鲁诺·法兰克,bù lǔ nuò · fǎ lán kè
hansjörg jäkle,汉斯约尔格·耶克勒,hàn sī yuē ěr gé · yē kè lè
traudl junge,特劳德尔·容格,tè láo dé ěr · róng gé
ernst tugendhat,恩斯特·图根哈特,ēn sī tè · tú gēn hā tè
dieter zetsche,迪特·蔡澈,dí tè · cài chè
konrad von erlichshausen,康拉德·冯·埃里希豪森,kāng lā dé · féng · āi lǐ xī háo sēn
otto heinrich,奥托·海因里希,ào tuō · hǎi yīn lǐ xī
sosthene moguenara,索斯泰娜·莫格纳拉塔鲁姆,suǒ sī tài nà · mò gé nà lā tǎ lǔ mǔ
kurt von der chevallerie,库尔特·冯·德·谢瓦莱里,kù ěr tè · féng · dé · xiè wǎ lái lǐ
julius eisenecker,尤利乌斯·艾泽内克,yóu lì wū sī · ài zé nèi kè
hans stanggassinger,汉斯·施坦加辛格,hàn sī · shī tǎn jiā xīn gé
wolfgang bartels,沃尔夫冈·巴特尔斯,wò ěr fū gāng · bā tè ěr sī
otto sander,奥托·桑德,ào tuō · sāng dé
ehrenfried patzel,埃伦弗里德·帕策尔,āi lún fú lǐ dé · pà cè ěr
marcus becker,马库斯·贝克尔,mǎ kù sī · bèi kè ěr
hans eichel,汉斯·艾歇尔,hàn sī · ài xiē ěr
hans günter winkler,汉斯·金特·温克勒,hàn sī · jīn tè · wēn kè lè
heidielke gaugel,海迪埃尔克·高格尔,hǎi dí āi ěr kè · gāo gé ěr
eike immel,埃克·伊梅尔,āi kè · yī méi ěr
wolfgang paul,沃尔夫冈·保罗,wò ěr fū gāng · bǎo luó
andreas hinkel,安德烈亚斯·欣克尔,ān dé liè yà sī · xīn kè ěr
kurt meyer,库尔特·迈尔,kù ěr tè · mài ěr
peter struck,彼得·施特鲁克,bǐ dé · shī tè lǔ kè
egon bahr,埃贡·巴尔,āi gòng · bā ěr
klaus kleinfeld,克劳斯·克莱因费尔德,kè láo sī · kè lái yīn fèi ěr dé
gundi busch,贡迪·布施,gòng dí · bù shī
heinrich reuß von plauen,海因里希·罗伊斯·冯·普劳恩,hǎi yīn lǐ xī · luó yī sī · féng · pǔ láo ēn
dimitri peters,迪米特里·彼得斯,dí mǐ tè lǐ · bǐ dé sī
stefan krauße,斯特凡·克劳瑟,sī tè fán · kè láo sè
theodor schneider,西奥多·施耐德,xī ào duō · shī nài dé
paul bachmann,保罗·巴赫曼,bǎo luó · bā hè màn
hugo ball,胡戈·巴尔,hú gē · bā ěr
sabine bergmannpohl,萨宾娜·伯格曼普尔,sà bīn nà · bǎi gé màn pǔ ěr
tom tykwer,汤姆·提克威尔,tāng mǔ · tí kè wēi ěr
johann friedrich gmelin,约翰·弗里德里希·格梅林,yuē hàn · fú lǐ dé lǐ xī · gé méi lín
sigmund jähn,西格蒙德·雅恩,xī gé méng dé · yǎ ēn
nikolaus von falkenhorst,尼古拉斯·冯·法尔肯霍斯特,ní gǔ lā sī · féng · fǎ ěr kěn huò sī tè
daniela anschützthoms,丹妮拉·安许茨汤姆斯,dān nī lā · ān xǔ cí tāng mǔ sī
johann kasimir,约翰·卡西米尔,yuē hàn · kǎ xī mǐ ěr
walther wever,瓦尔特·韦弗,wǎ ěr tè · wéi fú
walther funk,瓦尔特·冯克,wǎ ěr tè · féng kè
johannes blaskowitz,约翰内斯·布拉斯科维茨,yuē hàn nèi sī · bù lā sī kē wéi cí
hannes wader,汉尼斯·瓦德,hàn ní sī · wǎ dé
klaus reichert,克劳斯·赖歇特,kè láo sī · lài xiē tè
rainer stahel,赖纳·施塔赫尔,lài nà · shī tǎ hè ěr
meredith michaelsbeerbaum,梅雷迪丝·迈克尔斯贝尔鲍姆,méi léi dí sī · mài kè ěr sī bèi ěr bào mǔ
walter brandmüller,怀德·布兰德米勒,huái dé · bù lán dé mǐ lè
niklas luhmann,尼克拉斯·卢曼,ní kè lā sī · lú màn
ernst bloch,恩斯特·布洛赫,ēn sī tè · bù luò hè
herbert kroemer,赫伯特·克勒默,hè bǎi tè · kè lè mò
tobias arlt,托比亚斯·阿尔特,tuō bǐ yà sī · ā ěr tè
erich von dem bachzelewski,埃里希·冯·登·巴赫热勒维斯基,āi lǐ xī · féng · dēng · bā hè rè lè wéi sī jī
anneliese michel,安内利泽·米歇尔,ān nèi lì zé · mǐ xiē ěr
hans jonas,汉斯·约纳斯,hàn sī · yuē nà sī
otto kretschmer,奥托·克雷奇默,ào tuō · kè léi qí mò
karl schiller,卡尔·席勒,kǎ ěr · xí lè
theodor hänsch,特奥多尔·亨施,tè ào duō ěr · hēng shī
sebastian brendel,塞巴斯蒂安·布伦德尔,sāi bā sī dì ān · bù lún dé ěr
hans rademacher,汉斯·拉德马赫,hàn sī · lā dé mǎ hè
franz josias,法兰兹·约西亚斯,fǎ lán zī · yuē xī yà sī
alexander wendt,亚历山大·温特,yà lì shān dà · wēn tè
friedrich christian,腓特烈·克里斯蒂安,féi tè liè · kè lǐ sī dì ān
wolfgang egger,沃尔夫冈·艾格,wò ěr fū gāng · ài gé
rudolf schlechter,鲁道夫·施莱希特,lǔ dào fū · shī lái xī tè
ulf timmermann,乌尔夫·蒂默曼,wū ěr fū · dì mò màn
ernst zermelo,恩斯特·策梅洛,ēn sī tè · cè méi luò
wilhelm bittrich,威廉·毕特利希,wēi lián · bì tè lì xī
paul hindemith,保罗·欣德米特,bǎo luó · xīn dé mǐ tè
günter wächtershäuser,根特·瓦赫特绍泽,gēn tè · wǎ hè tè shào zé
tobias wendl,托比亚斯·文德尔,tuō bǐ yà sī · wén dé ěr
ernst ruska,恩斯特·鲁斯卡,ēn sī tè · lǔ sī kǎ
klaus von klitzing,克劳斯·冯·克利青,kè láo sī · féng · kè lì qīng
elisabeth pähtz,伊丽莎白·佩茨,yī lì shā bái · pèi cí
arthur arno wachmann,阿诺·阿图尔·瓦赫曼,ā nuò · ā tú ěr · wǎ hè màn
gottfried kirch,戈特弗里德·基希,gē tè fú lǐ dé · jī xī
ralph kronig,拉尔夫·克勒尼希,lā ěr fū · kè lè ní xī
matthias kleinheisterkamp,马蒂亚斯·克莱因海斯特坎普,mǎ dì yà sī · kè lái yīn hǎi sī tè kǎn pǔ
heike drechsler,海克·德雷克斯勒,hǎi kè · dé léi kè sī lè
hans modrow,汉斯·莫德罗,hàn sī · mò dé luó
gerhard barkhorn,格尔哈德·巴克霍隆,gé ěr hā dé · bā kè huò lóng
helmuth weidling,赫尔穆特·魏德林,hè ěr mù tè · wèi dé lín
elisabeth schwarzkopf,伊丽莎白·施瓦茨科普夫,yī lì shā bái · shī wǎ cí kē pǔ fū
wilhelm furtwängler,威廉·富特文格勒,wēi lián · fù tè wén gé lè
ulrich mühe,乌尔里希·穆埃,wū ěr lǐ xī · mù āi
gottfried benn,戈特弗里德·贝恩,gē tè fú lǐ dé · bèi ēn
britta steffen,布丽塔·斯特芬,bù lì tǎ · sī tè fēn
ermanno wolfferrari,艾曼诺·沃尔夫费拉里,ài màn nuò · wò ěr fū fèi lā lǐ
hannelore kohl,汉内洛蕾·科尔,hàn nèi luò lěi · kē ěr
johann von leers,约翰·冯·莱斯,yuē hàn · féng · lái sī
benno von arent,本诺·冯·阿伦特,běn nuò · féng · ā lún tè
günter sawitzki,金特·萨维茨基,jīn tè · sà wéi cí jī
wilhelm fließ,威尔海姆·弗利斯,wēi ěr hǎi mǔ · fú lì sī
henry maske,亨利·马斯克,hēng lì · mǎ sī kè
ingrid micklerbecker,英格丽德·贝克尔,yīng gé lì dé · bèi kè ěr
peter altmaier,彼得·阿尔特迈尔,bǐ dé · ā ěr tè mài ěr
hasso plattner,哈索·普拉特纳,hā suǒ · pǔ lā tè nà
theodor blank,西奥多·布兰克,xī ào duō · bù lán kè
kerstin stegemann,克斯廷·施特格曼,kè sī tíng · shī tè gé màn
hannes aigner,汉内斯·艾格纳,hàn nèi sī · ài gé nà
august wilhelm,奥古斯特·威廉,ào gǔ sī tè · wēi lián
johann ernst,约翰·恩斯特,yuē hàn · ēn sī tè
lothar thoms,洛塔尔·汤姆斯,luò tǎ ěr · tāng mǔ sī
karen horney,卡伦·霍妮,kǎ lún · huò nī
magda schneider,玛格达·施奈德,mǎ gé dá · shī nài dé
peter müller,彼得·米勒,bǐ dé · mǐ lè
christl cranz,克丽斯特尔·克兰茨,kè lì sī tè ěr · kè lán cí
ulrich plenzdorf,乌尔里希·普伦茨多夫,wū ěr lǐ xī · pǔ lún cí duō fū
oskar kummetz,奥斯卡·库梅兹,ào sī kǎ · kù méi zī
elsa einstein,爱尔莎·爱因斯坦,ài ěr shā · ài yīn sī tǎn
karl allgöwer,卡尔·阿尔格韦尔,kǎ ěr · ā ěr gé wéi ěr
klausdieter sieloff,克劳斯迪特尔·西洛夫,kè láo sī dí tè ěr · xī luò fū
ute oberhoffner,乌特·奥伯霍夫纳,wū tè · ào bǎi huò fū nà
wolfgang rolff,沃尔夫冈·罗尔夫,wò ěr fū gāng · luó ěr fū
erich mielke,埃里希·梅尔克,āi lǐ xī · méi ěr kè
walter baade,沃尔特·巴德,wò ěr tè · bā dé
hansgert pöttering,汉斯格特·珀特林,hàn sī gé tè · pò tè lín
karl hermann frank,卡尔·赫曼·法兰克,kǎ ěr · hè màn · fǎ lán kè
volker beck,伏尔克·贝克,fú ěr kè · bèi kè
karl rahner,卡尔·拉纳,kǎ ěr · lā nà
robert michels,罗伯特·米契尔斯,luó bǎi tè · mǐ qì ěr sī
volker schlöndorff,沃克·施隆多夫,wò kè · shī lóng duō fū
olga oelkers,奥尔加·厄尔克斯,ào ěr jiā · è ěr kè sī
gertdietmar klause,格特迪特马尔·克劳泽,gé tè dí tè mǎ ěr · kè láo zé
maurizio gaudino,毛里齐奥·高迪诺,máo lǐ qí ào · gāo dí nuò
rudolf hoffmann,鲁迪·霍夫曼,lǔ dí · huò fū màn
gustav noske,古斯塔夫·诺斯克,gǔ sī tǎ fū · nuò sī kè
joschka fischer,约瑟夫·菲舍尔,yuē sè fū · fēi shè ěr
rudolf caracciola,鲁道夫·卡拉乔拉,lǔ dào fū · kǎ lā qiáo lā
hans pfitzner,汉斯·普菲茨纳,hàn sī · pǔ fēi cí nà
lale andersen,拉莉·安德森,lā lì · ān dé sēn
joachim fest,约阿希姆·费斯特,yuē ā xī mǔ · fèi sī tè
kurt kuschela,库尔特·库舍拉,kù ěr tè · kù shè lā
christian gille,克里斯蒂安·吉勒,kè lǐ sī dì ān · jí lè
jens müller,延斯·米勒,yán sī · mǐ lè
hans furler,汉斯·富勒,hàn sī · fù lè
rudolf august,鲁道夫·奥古斯特,lǔ dào fū · ào gǔ sī tè
alfred herrhausen,阿尔弗雷德·赫尔豪森,ā ěr fú léi dé · hè ěr háo sēn
andreas kirchner,安德烈亚斯·基希纳,ān dé liè yà sī · jī xī nà
katja riemann,卡嘉·瑞曼,kǎ jiā · ruì màn
mark medlock,马克·米洛克,mǎ kè · mǐ luò kè
erwin stresemann,埃尔温·施特雷泽曼,āi ěr wēn · shī tè léi zé màn
severin freund,泽韦林·弗罗因德,zé wéi lín · fú luó yīn dé
marika kilius,玛丽卡·基柳斯,mǎ lì kǎ · jī liǔ sī
viola bauer,维奥拉·鲍尔,wéi ào lā · bào ěr
hansjürgen bäumler,汉斯于尔根·博伊姆勒,hàn sī yú ěr gēn · bó yī mǔ lè
olaf heukrodt,奥拉夫·霍伊克罗特,ào lā fū · huò yī kè luó tè
erwin blask,埃尔温·布拉斯克,āi ěr wēn · bù lā sī kè
wolf erlbruch,沃夫·艾尔布鲁赫,wò fū · ài ěr bù lǔ hè
herwig schopper,赫维希·朔佩尔,hè wéi xī · shuò pèi ěr
monika ertl,莫妮卡·埃特尔,mò nī kǎ · āi tè ěr
annette kolb,安妮特·柯尔伯,ān nī tè · kē ěr bǎi
heinz london,海因茨·伦敦,hǎi yīn cí · lún dūn
manuel fischer,曼努埃尔·菲舍尔,màn nǔ āi ěr · fēi shè ěr
alfred schlemm,阿尔弗雷德·施勒姆,ā ěr fú léi dé · shī lè mǔ
sebastian leitner,瑟巴斯坦·莱特纳,sè bā sī tǎn · lái tè nà
hans zenker,汉斯·曾克尔,hàn sī · céng kè ěr
oskar heinroth,奥斯卡·海因洛特,ào sī kǎ · hǎi yīn luò tè
herbert hainer,赫伯特·海纳,hè bǎi tè · hǎi nà
karl larenz,卡尔·拉伦茨,kǎ ěr · lā lún cí
hans pietsch,汉斯·皮奇,hàn sī · pí qí
christian henrich heineken,克莱斯顿·海瑞克·海尼根,kè lái sī dùn · hǎi ruì kè · hǎi ní gēn
claus roxin,克劳斯·罗可辛,kè láo sī · luó kě xīn
christa wolf,克里斯塔·沃尔夫,kè lǐ sī tǎ · wò ěr fū
günther jauch,金特·尧赫,jīn tè · yáo hè
josias von heeringen,乔西亚斯·冯·赫林根,qiáo xī yà sī · féng · hè lín gēn
thomas brdarić,托马斯·布尔达里奇,tuō mǎ sī · bù ěr dá lǐ qí
sebastian bachmann,塞巴斯蒂安·巴赫曼,sāi bā sī dì ān · bā hè màn
antje buschschulte,安特耶·布施舒尔特,ān tè yē · bù shī shū ěr tè
rudolf augstein,鲁道夫·奥格斯坦,lǔ dào fū · ào gé sī tǎn
nicole reinhardt,妮科尔·赖因哈特,nī kē ěr · lài yīn hā tè
franziska john,弗兰齐斯卡·韦伯,fú lán qí sī kǎ · wéi bǎi
miriam welte,米丽亚姆·威尔特,mǐ lì yà mǔ · wēi ěr tè
robert förstemann,罗伯特·弗尔斯特曼,luó bǎi tè · fú ěr sī tè màn
hans tropsch,汉斯·托罗普施,hàn sī · tuō luó pǔ shī
gottlieb von haeseler,戈特利布·冯·海斯勒,gē tè lì bù · féng · hǎi sī lè
volker zerbe,福尔克尔·策尔贝,fú ěr kè ěr · cè ěr bèi
uwe rosenberg,乌维·罗森伯格,wū wéi · luó sēn bǎi gé
rudi ball,鲁迪·巴尔,lǔ dí · bā ěr
johann,约翰,yuē hàn
dennis bauer,登尼斯·鲍尔,dēng ní sī · bào ěr
til schweiger,蒂尔·施魏格尔,dì ěr · shī wèi gé ěr
kurt tucholsky,库尔特·图霍尔斯基,kù ěr tè · tú huò ěr sī jī
martin walser,马丁·瓦尔泽,mǎ dīng · wǎ ěr zé
anna seghers,安娜·西格斯,ān nà · xī gé sī
ivan rebroff,伊凡·李布洛夫,yī fán · lǐ bù luò fū
alfred döblin,阿尔弗雷德·德布林,ā ěr fú léi dé · dé bù lín
anke huber,安克·胡贝尔,ān kè · hú bèi ěr
wilhelm schickard,威廉·希卡德,wēi lián · xī kǎ dé
markus wolf,马库斯·沃尔夫,mǎ kù sī · wò ěr fū
michael groß,米夏埃尔·格罗斯,mǐ xià āi ěr · gé luó sī
wilhelm souchon,威廉·苏雄,wēi lián · sū xióng
ferdinand leitner,费迪南德·莱特纳,fèi dí nán dé · lái tè nà
wilhelm röpke,威廉·洛卜克,wēi lián · luò bǔ kè
hannah stockbauer,汉娜·施托克鲍尔,hàn nà · shī tuō kè bào ěr
friedrich von ingenohl,腓特烈·冯·英格诺尔,féi tè liè · féng · yīng gé nuò ěr
rüdiger gamm,吕迪格尔·加姆,lǚ dí gé ěr · jiā mǔ
liesel westermann,莉泽尔·韦斯特曼,lì zé ěr · wéi sī tè màn
juan linz,胡安·林兹,hú ān · lín zī
sven schipplock,斯文·席普洛克,sī wén · xí pǔ luò kè
sven schmid,斯文·施密德,sī wén · shī mì dé
bastian steger,巴斯蒂安·斯特格,bā sī dì ān · sī tè gé
gustav samuel leopold,古斯塔夫·萨穆尔·利奥波德,gǔ sī tǎ fū · sà mù ěr · lì ào bō dé
stephan vuckovic,斯特凡·武奇科维奇,sī tè fán · wǔ qí kē wéi qí
hans knappertsbusch,汉斯·克纳佩茨布施,hàn sī · kè nà pèi cí bù shī
eugen jochum,欧根·约胡姆,ōu gēn · yuē hú mǔ
claudia pechstein,克劳迪娅·佩希施泰因,kè láo dí yà · pèi xī shī tài yīn
armin meiwes,阿明·迈韦斯,ā míng · mài wéi sī
ernst baier,恩斯特·拜尔,ēn sī tè · bài ěr
thomas berthold,托马斯·贝特霍尔德,tuō mǎ sī · bèi tè huò ěr dé
heiner müller,海纳·穆勒,hǎi nà · mù lè
august kopff,奥古斯特·科普夫,ào gǔ sī tè · kē pǔ fū
christina ackermann,克里斯蒂娜·盖格尔,kè lǐ sī dì nà · gài gé ěr
manuela henkel,曼努埃拉·亨克尔,màn nǔ āi lā · hēng kè ěr
georg meissner,乔治·迈斯纳,qiáo zhì · mài sī nà
hans von beseler,汉斯·冯·贝瑟勒,hàn sī · féng · bèi sè lè
torsten albig,托斯滕·阿尔比希,tuō sī téng · ā ěr bǐ xī
dietrich dörner,迪特里希·多纳,dí tè lǐ xī · duō nà
gustav fehn,古斯塔夫·费恩,gǔ sī tǎ fū · fèi ēn
josef fendt,约瑟夫·芬特,yuē sè fū · fēn tè
ruth fuchs,露特·富克斯,lù tè · fù kè sī
hans scharoun,汉斯·夏隆,hàn sī · xià lóng
benno ohnesorg,本诺·奥内佐格,běn nuò · ào nèi zuǒ gé
theo morell,特奥多尔·莫雷尔,tè ào duō ěr · mò léi ěr
günter schabowski,君特·沙博夫斯基,jūn tè · shā bó fū sī jī
victor klemperer,维克多·克伦佩勒,wéi kè duō · kè lún pèi lè
andreas scholl,安德瑞斯·修尔,ān dé ruì sī · xiū ěr
heinrich hoffmann,海因里希·霍夫曼,hǎi yīn lǐ xī · huò fū màn
frank luck,弗兰克·卢克,fú lán kè · lú kè
harald quandt,哈罗德·匡特,hā luó dé · kuāng tè
richard freitag,里夏德·弗赖塔格,lǐ xià dé · fú lài tǎ gé
philip agee,费利佩·阿吉,fèi lì pèi · ā jí
jürgen kocka,于尔根·科卡,yú ěr gēn · kē kǎ
reinhard genzel,赖因哈德·根策尔,lài yīn hā dé · gēn cè ěr
fritz honka,弗里茨·洪卡,fú lǐ cí · hóng kǎ
frank wieneke,弗兰克·维内克,fú lán kè · wéi nèi kè
paul schockemöhle,保罗·朔克默勒,bǎo luó · shuò kè mò lè
jürgen bartsch,尤尔根·巴奇,yóu ěr gēn · bā qí
thomas endres,托马斯·恩德雷斯,tuō mǎ sī · ēn dé léi sī
annegret krampkarrenbauer,安妮格雷特·克兰普卡伦鲍尔,ān nī gé léi tè · kè lán pǔ kǎ lún bào ěr
franzpeter tebartzvan elst,方济各伯多禄·特巴兹凡·埃尔斯特,fāng jì gè bǎi duō lù · tè bā zī fán · āi ěr sī tè
franz josef jung,弗朗茨·约瑟夫·荣格,fú lǎng cí · yuē sè fū · róng gé
otto ernst remer,奥托·恩斯特·雷莫,ào tuō · ēn sī tè · léi mò
